time,uav_id,task_type,assigned_area_id,tracked_target_id,uav_x,uav_y,uav_vx,uav_vy,action_x,action_y,action_speed,raw_action_x,raw_action_y,raw_action_speed,reward,detected,target_id
41,2,track,,1.0,46.69824981689453,22.93336296081543,3.2833709716796875,0.7358360290527344,-0.10130169987678528,0.75343257188797,0.19773714244365692,-0.10165036469697952,0.9808475971221924,0.2003765106201172,0.0,True,1.0
42,0,track,,2.0,71.03073120117188,95.5064697265625,7.498115539550781,-2.9965744018554688,0.055474091321229935,-0.940654993057251,0.07663027197122574,0.0555310994386673,-1.7437067031860352,0.07678079605102539,0.0,False,2.0
42,1,track,,0.0,0.0,100.0,0.0,0.0,0.7948929667472839,-0.8198172450065613,0.6552023887634277,1.084584355354309,-1.1562597751617432,0.784360408782959,0.0,False,0.0
42,2,track,,1.0,49.61101150512695,24.29829978942871,2.912761688232422,1.3649368286132812,-0.18306203186511993,0.6881935000419617,0.1781926453113556,-0.18514905869960785,0.8445157408714294,0.18011543154716492,0.0,True,1.0
43,0,track,,2.0,77.42620086669922,91.19300842285156,6.395469665527344,-4.3134613037109375,-0.3134418725967407,-0.9349092245101929,0.028551997616887093,-0.3243577778339386,-1.696016550064087,0.028559759259223938,0.0,False,2.0
43,1,track,,0.0,0.0,100.0,0.0,0.0,0.7734567523002625,-0.8405654430389404,0.639905571937561,1.0288751125335693,-1.223097324371338,0.7580137848854065,0.0,False,0.0
43,2,track,,1.0,52.469696044921875,26.507898330688477,2.858684539794922,2.2095985412597656,-0.3814679682254791,0.3903068006038666,0.15676313638687134,-0.401776522397995,0.4121619164943695,0.1580665409564972,0.0,True,1.0
44,0,track,,2.0,83.1026611328125,85.26339721679688,5.676460266113281,-5.9296112060546875,-0.5583802461624146,-0.9138877391815186,0.09449073672294617,-0.6304764747619629,-1.5506200790405273,0.09477347135543823,0.0,False,2.0
44,1,track,,0.0,0.0,100.0,0.0,0.0,0.7570151090621948,-0.8543325066566467,0.6350422501564026,0.98918616771698,-1.2719767093658447,0.7498211860656738,0.0,False,0.0
44,2,track,,1.0,55.29325866699219,29.634546279907227,2.8235626220703125,3.12664794921875,-0.6344169974327087,0.06631048768758774,0.07371260970830917,-0.7487740516662598,0.0664079338312149,0.07384654879570007,0.0,False,1.0
45,0,track,,2.0,87.26507568359375,78.61347961425781,4.16241455078125,-6.6499176025390625,-0.6251789331436157,-0.8757621049880981,0.046025995165109634,-0.7334621548652649,-1.357285976409912,0.0460585355758667,0.0,False,2.0
45,1,track,,0.0,0.0,97.89244842529297,0.0,-2.1075515747070312,0.7478979825973511,-0.8579223155975342,0.6144741773605347,0.9681676030158997,-1.2854200601577759,0.7160782217979431,0.0,False,0.0
45,2,track,,1.0,58.6865348815918,34.830501556396484,3.3932762145996094,5.195955276489258,-0.7541379928588867,-0.15761259198188782,0.23366130888462067,-0.9824811220169067,-0.1589375138282776,0.23805874586105347,0.0,False,1.0
46,0,track,,2.0,89.54594421386719,72.67987060546875,2.2808685302734375,-5.9336090087890625,-0.6723012328147888,-0.8155641555786133,-0.15241475403308868,-0.8149305582046509,-1.1434248685836792,-0.1536116898059845,0.0,False,2.0
46,1,track,,0.0,0.0,93.42877197265625,0.0,-4.463676452636719,0.7482519149780273,-0.853561282157898,0.5898572206497192,0.9689713716506958,-1.269128441810608,0.6774470210075378,0.0,False,0.0
46,2,track,,1.0,62.28193664550781,42.284156799316406,3.5954017639160156,7.453655242919922,-0.7606561183929443,-0.4103667736053467,0.26146331429481506,-0.9977702498435974,-0.4360521733760834,0.26767846941947937,0.0,False,1.0
47,0,track,,2.0,90.70884704589844,66.714599609375,1.16290283203125,-5.96527099609375,-0.6872363090515137,-0.7844556570053101,-0.18965767323970795,-0.8426995277404785,-1.0568510293960571,-0.19198203086853027,0.0,False,2.0
47,1,track,,0.0,0.0,86.89016723632812,0.0,-6.538604736328125,0.7677375078201294,-0.8274117708206177,0.5380960702896118,1.0147937536239624,-1.1798737049102783,0.6014718413352966,0.0,False,0.0
47,2,track,,1.0,65.60066223144531,52.37841796875,3.3187255859375,10.094261169433594,-0.8241748809814453,-0.5776129961013794,0.41677603125572205,-1.169696569442749,-0.6588730812072754,0.4437839388847351,0.0,False,1.0
48,0,track,,2.0,90.93775939941406,60.5002326965332,0.228912353515625,-6.214366912841797,-0.703102707862854,-0.7582126259803772,-0.1708555966615677,-0.8734103441238403,-0.9919971227645874,-0.172547847032547,0.0,False,2.0
48,1,track,,0.0,0.0,79.10546875,0.0,-7.784698486328125,0.8374080657958984,-0.7385060787200928,0.41452229022979736,1.2124338150024414,-0.9471852779388428,0.44105949997901917,0.0,False,0.0
48,2,track,,1.0,67.40876770019531,63.21263122558594,1.80810546875,10.834213256835938,-0.8730287551879883,-0.6534394025802612,0.4645404517650604,-1.3456758260726929,-0.781277596950531,0.5030856728553772,0.0,False,1.0
49,0,track,,2.0,90.3492660522461,54.69479751586914,-0.5884933471679688,-5.8054351806640625,-0.7083442211151123,-0.7197622656822205,-0.16832193732261658,-0.8838528394699097,-0.9071515202522278,-0.16993916034698486,0.0,False,2.0
49,1,track,,0.0,0.0,69.96372985839844,0.0,-9.141738891601562,0.8924494981765747,-0.6596395373344421,0.41019827127456665,1.433833360671997,-0.7921751737594604,0.4358495771884918,0.0,False,0.0
49,2,track,,1.0,67.35650634765625,74.31755828857422,-0.0522613525390625,11.104927062988281,-0.8594911694526672,-0.7166749835014343,0.4806731045246124,-1.2913938760757446,-0.9007749557495117,0.5238592624664307,0.0,False,1.0
50,0,track,,2.0,89.19873809814453,49.48405838012695,-1.1505279541015625,-5.2107391357421875,-0.6777862310409546,-0.6931131482124329,-0.1594274491071701,-0.8250076770782471,-0.8539225459098816,-0.16079914569854736,0.0,False,2.0
50,1,track,,0.0,0.0,59.98259735107422,0.0,-9.981132507324219,0.9237871170043945,-0.5763292908668518,0.398494690656662,1.6142600774765015,-0.6569488048553467,0.42185819149017334,0.0,False,0.0
50,2,track,,1.0,65.27391815185547,85.09174346923828,-2.0825881958007812,10.774185180664062,-0.8166776299476624,-0.7730560302734375,0.4631488621234894,-1.1467591524124146,-1.0278784036636353,0.5013126134872437,0.0,False,1.0
51,0,track,,2.0,87.72413635253906,44.93446350097656,-1.4746017456054688,-4.549594879150391,-0.6442979574203491,-0.669885516166687,-0.16496321558952332,-0.7654876708984375,-0.8105353713035583,-0.1664845049381256,0.0,False,2.0
51,1,track,,0.0,0.0,50.395957946777344,0.0,-9.586639404296875,0.9546838998794556,-0.34775030612945557,0.3009098172187805,1.8821609020233154,-0.3628823161125183,0.3105197250843048,0.0,False,0.0
51,2,track,,1.0,61.167335510253906,95.0179672241211,-4.1065826416015625,9.926223754882812,-0.7528206706047058,-0.802608072757721,0.43228739500045776,-0.9794337153434753,-1.1058992147445679,0.4627063274383545,0.0,False,1.0
52,0,track,,2.0,86.11058807373047,41.095184326171875,-1.6135482788085938,-3.8392791748046875,-0.6175485253334045,-0.6092649102210999,-0.16167280077934265,-0.7210326194763184,-0.707751452922821,-0.16310390830039978,0.0,False,2.0
52,1,track,,0.0,0.9468834400177002,42.07661056518555,0.9468834400177002,-8.319347381591797,0.963540256023407,-0.17947085201740265,0.1844620406627655,1.9931474924087524,-0.18143586814403534,0.186598002910614,0.0,False,0.0
52,2,track,,1.0,55.190975189208984,100.0,-5.976360321044922,4.982032775878906,-0.676410436630249,-0.8746502995491028,0.40529683232307434,-0.8224671483039856,-1.3525350093841553,0.42997071146965027,0.0,False,1.0
53,0,track,,2.0,84.22349548339844,37.49123764038086,-1.8870925903320312,-3.6039466857910156,-0.6870642304420471,-0.5714234113693237,-0.028846226632595062,-0.8423735499382019,-0.6496338248252869,-0.028854232281446457,0.0,True,2.0
53,1,track,,0.0,3.0297746658325195,36.0244255065918,2.0828912258148193,-6.05218505859375,0.9560774564743042,0.15719875693321228,-0.020206013694405556,1.898134708404541,0.1585131585597992,-0.02020876482129097,0.0,False,0.0
53,2,track,,1.0,47.910308837890625,100.0,-7.280666351318359,0.0,-0.5678783655166626,-0.9048004746437073,0.327521950006485,-0.6443857550621033,-1.4980788230895996,0.34004995226860046,0.0,False,1.0
54,0,track,,2.0,82.23538970947266,34.42111587524414,-1.9881057739257812,-3.0701217651367188,-0.7565687894821167,-0.47731372714042664,0.007602183613926172,-0.988141655921936,-0.5194995999336243,0.007602330297231674,0.0,True,2.0
54,1,track,,0.0,6.71614933013916,30.048852920532227,3.6863746643066406,-5.97557258605957,0.9406307935714722,0.5950630307197571,0.07744657248258591,1.7434964179992676,0.6854685544967651,0.07760196924209595,0.0,False,0.0
54,2,track,,1.0,39.35871124267578,100.0,-8.551597595214844,0.0,-0.4951462745666504,-0.9074612855911255,0.3210700750350952,-0.5428553223609924,-1.5129505395889282,0.3328397572040558,0.0,False,1.0
55,0,track,,2.0,80.22659301757812,31.845870971679688,-2.0087966918945312,-2.575244903564453,-0.7880803346633911,-0.4279431700706482,-0.03742210194468498,-1.0663453340530396,-0.45737597346305847,-0.037439584732055664,0.0,True,2.0
55,1,track,,0.0,11.507160186767578,25.1441707611084,4.791010856628418,-4.904682159423828,0.9060354828834534,0.7853482961654663,0.04953517019748688,1.5049316883087158,1.059175968170166,0.049575746059417725,0.0,False,0.0
55,2,track,,1.0,29.82311248779297,100.0,-9.535598754882812,0.0,-0.47529006004333496,-0.9123480916023254,0.33561286330223083,-0.5168821215629578,-1.5413569211959839,0.34914031624794006,0.0,False,1.0
56,0,track,,2.0,77.99948120117188,29.535388946533203,-2.22711181640625,-2.3104820251464844,-0.810753345489502,-0.25809991359710693,-0.07429693639278412,-1.1292235851287842,-0.26407164335250854,-0.07443409413099289,0.0,True,2.0
56,1,track,,0.0,17.61628532409668,21.149951934814453,6.109125137329102,-3.9942188262939453,0.8301835060119629,0.8927994966506958,0.10599140077829361,1.188726544380188,1.4355556964874268,0.10639100521802902,0.0,False,0.0
56,2,track,,1.0,19.359943389892578,100.0,-10.46316909790039,0.0,-0.4642280042171478,-0.9250860214233398,0.4027341604232788,-0.5026873350143433,-1.6231927871704102,0.42690813541412354,0.0,False,1.0
57,0,track,,2.0,75.30892181396484,27.430105209350586,-2.6905593872070312,-2.105283737182617,-0.8426648378372192,0.020090429112315178,-0.08581007272005081,-1.230294942855835,0.020093131810426712,-0.08602162450551987,0.0,True,2.0
57,1,track,,0.0,24.787933349609375,18.3469295501709,7.171648025512695,-2.8030223846435547,0.8397694826126099,0.9228191375732422,0.16617333889007568,1.220391035079956,1.60769784450531,0.1677287220954895,0.0,False,0.0
57,2,track,,1.0,8.361555099487305,98.81913757324219,-10.998388290405273,-1.1808624267578125,-0.179066464304924,-0.9257803559303284,0.47488000988960266,-0.18101805448532104,-1.6280288696289062,0.5163525342941284,0.0,False,1.0
58,0,track,,2.0,71.65663146972656,25.45453453063965,-3.6522903442382812,-1.9755706787109375,-0.8757392168045044,0.34066417813301086,0.014973258599638939,-1.3571877479553223,0.35484376549720764,0.014974378049373627,0.0,True,2.0
58,1,track,,0.0,32.85518264770508,16.83807945251465,8.067249298095703,-1.50885009765625,0.8390350937843323,0.9195712804794312,0.25948330760002136,1.2179049253463745,1.586242914199829,0.2655543386936188,0.0,False,0.0
58,2,track,,1.0,0.0,95.18965148925781,-8.361555099487305,-3.629486083984375,0.31250375509262085,-0.9299800395965576,0.5010019540786743,0.3233177661895752,-1.6582422256469727,0.5506430268287659,0.0,False,1.0
59,0,track,,2.0,67.2825927734375,23.95343780517578,-4.3740386962890625,-1.5010967254638672,-0.8903369307518005,0.5056980848312378,0.04824311286211014,-1.423548698425293,0.5569327473640442,0.04828059300780296,0.0,False,2.0
59,1,track,,0.0,41.207176208496094,16.726787567138672,8.351993560791016,-0.11129188537597656,0.752212643623352,0.9058700203895569,0.32242369651794434,0.9780317544937134,1.5040086507797241,0.33434969186782837,0.0,False,0.0
59,2,track,,1.0,0.0,89.26837158203125,0.0,-5.9212799072265625,0.5265995860099792,-0.9235897064208984,0.5117670893669128,0.5854282379150391,-1.6129153966903687,0.5651209950447083,0.0,False,1.0
60,0,track,,2.0,62.25016403198242,23.070735931396484,-5.032428741455078,-0.8827018737792969,-0.8969654440879822,0.6387438178062439,0.089200958609581,-1.4564729928970337,0.7560489773750305,0.08943867683410645,0.0,False,2.0
60,1,track,,0.0,49.08846664428711,18.085893630981445,7.881290435791016,1.3591060638427734,0.3994128108024597,0.9093309640884399,0.3252236247062683,0.4229500889778137,1.5236459970474243,0.3374776244163513,0.0,False,0.0
60,2,track,,1.0,0.0,81.29364013671875,0.0,-7.9747314453125,0.5395973920822144,-0.9204645752906799,0.535942792892456,0.6035874485969543,-1.592059850692749,0.5984458327293396,0.0,False,1.0
61,0,track,,2.0,56.36308288574219,22.958093643188477,-5.887081146240234,-0.11264228820800781,-0.8431222438812256,0.797743022441864,0.20145240426063538,-1.231874704360962,1.0923740863800049,0.204245924949646,0.0,False,2.0
61,1,track,,0.0,56.527610778808594,20.80103302001953,7.439144134521484,2.715139389038086,0.2603748142719269,0.9286521673202515,0.39231202006340027,0.2665104568004608,1.6485049724578857,0.4145297110080719,0.0,False,0.0
61,2,track,,1.0,0.0,71.91500854492188,0.0,-9.378631591796875,0.5877255797386169,-0.8978166580200195,0.5262474417686462,0.674184262752533,-1.4608452320098877,0.5849411487579346,0.0,False,1.0
62,0,track,,2.0,50.81547927856445,23.6678524017334,-5.547603607177734,0.7097587585449219,-0.7268855571746826,0.8341808319091797,0.12087731808423996,-0.9220919609069824,1.2017277479171753,0.12147125601768494,0.0,False,2.0
62,1,track,,0.0,62.76319122314453,24.47026824951172,6.2355804443359375,3.6692352294921875,0.06498367339372635,0.9241336584091187,0.3838958740234375,0.06507537513971329,1.6166290044784546,0.4046209752559662,0.0,False,0.0
62,2,track,,1.0,0.0,63.791587829589844,0.0,-8.123420715332031,0.6988731622695923,-0.8343769311904907,0.532412588596344,0.8650943636894226,-1.2023727893829346,0.5935060977935791,0.0,False,1.0
63,0,track,,2.0,45.594512939453125,25.068683624267578,-5.220966339111328,1.4008312225341797,-0.644273042678833,0.8487515449523926,0.06938338279724121,-0.7654450535774231,1.2516709566116333,0.06949504464864731,0.0,False,2.0
63,1,track,,0.0,67.5637435913086,28.715988159179688,4.8005523681640625,4.245719909667969,-0.19791573286056519,0.9304653406143188,0.3561268150806427,-0.20056237280368805,1.6618456840515137,0.37244313955307007,0.0,False,0.0
63,2,track,,1.0,0.0,56.7796516418457,0.0,-7.011936187744141,0.8409972190856934,-0.7268867492675781,0.616756796836853,1.224570631980896,-0.922094464302063,0.7197538614273071,0.0,True,1.0
64,0,track,,2.0,40.55999755859375,27.110605239868164,-5.034515380859375,2.041921615600586,-0.5756053924560547,0.8570185303688049,0.07056301832199097,-0.6558655500411987,1.2820062637329102,0.07068048417568207,0.0,False,2.0
64,1,track,,0.0,71.05750274658203,33.15459442138672,3.4937591552734375,4.438606262207031,-0.2653849720954895,0.9044289588928223,0.3412087559700012,-0.27189257740974426,1.4960336685180664,0.35545995831489563,0.0,True,0.0
64,2,track,,1.0,0.0,51.35791778564453,0.0,-5.421733856201172,0.8821514248847961,-0.6046613454818726,0.6216899752616882,1.3853850364685059,-0.7004625797271729,0.7277550101280212,0.0,True,1.0
65,0,track,,2.0,35.60069274902344,29.785572052001953,-4.9593048095703125,2.674966812133789,-0.5407647490501404,0.870537519454956,0.12172693014144897,-0.6052358150482178,1.3352950811386108,0.12233355641365051,0.0,False,2.0
65,1,track,,0.0,73.11734008789062,36.97779083251953,2.0598373413085938,3.8231964111328125,-0.3514748513698578,0.8204346895217896,0.16321949660778046,-0.3671255111694336,1.1581459045410156,0.16469252109527588,0.0,True,0.0
65,2,track,,1.0,0.7487748861312866,46.681495666503906,0.7487748861312866,-4.676422119140625,0.8959587216377258,-0.40331974625587463,0.5204837918281555,1.4513461589813232,-0.42760729789733887,0.5770031213760376,0.0,True,1.0
66,0,track,,2.0,30.679790496826172,33.23192596435547,-4.920902252197266,3.4463539123535156,-0.38043925166130066,0.8927519917488098,0.23035867512226105,-0.40057316422462463,1.4353216886520386,0.23456820845603943,0.0,False,2.0
66,1,track,,0.0,74.2292251586914,40.22496032714844,1.1118850708007812,3.2471694946289062,-0.3935554027557373,0.7024900317192078,-0.01233404129743576,-0.4160001277923584,0.8721997141838074,-0.012334667146205902,0.0,True,0.0
66,2,track,,1.0,2.265998363494873,42.71095657348633,1.5172234773635864,-3.970539093017578,0.9065869450569153,-0.0032405403908342123,0.35090821981430054,1.5080193281173706,-0.0032405517995357513,0.36647915840148926,0.0,True,1.0
67,0,track,,2.0,26.184606552124023,37.308773040771484,-4.495183944702148,4.076847076416016,-0.21053387224674225,0.9138520956039429,0.31347185373306274,-0.21372990310192108,1.5504039525985718,0.3243910074234009,0.0,False,2.0
67,1,track,,0.0,74.80976867675781,43.27788162231445,0.5805435180664062,3.0529212951660156,-0.344002902507782,0.6111769676208496,-0.10092192888259888,-0.35862571001052856,0.710797905921936,-0.10126667469739914,0.0,True,0.0
67,2,track,,1.0,4.6075968742370605,39.06773376464844,2.3415985107421875,-3.6432228088378906,0.9022402167320251,0.1856195032596588,0.31805115938186646,1.4841372966766357,0.18779650330543518,0.3294774889945984,0.0,True,1.0
68,0,track,,2.0,22.325090408325195,41.80718231201172,-3.859516143798828,4.498409271240234,-0.09647730737924576,0.9175326228141785,0.3890637159347534,-0.09677831828594208,1.5731958150863647,0.41069626808166504,0.0,True,2.0
68,1,track,,0.0,75.16597747802734,46.65581130981445,0.35620880126953125,3.3779296875,-0.14560598134994507,0.5034967660903931,-0.061153843998909,-0.14664827287197113,0.5539794564247131,-0.06123024970293045,0.0,True,0.0
68,2,track,,1.0,7.673451900482178,35.94496536254883,3.065855026245117,-3.1227684020996094,0.8889871835708618,0.36769089102745056,0.2912408113479614,1.417075276374817,0.3857503831386566,0.29992157220840454,0.0,True,1.0
69,0,track,,2.0,19.17952537536621,46.693275451660156,-3.1455650329589844,4.8860931396484375,0.09227088838815689,0.9180009365081787,0.5069028735160828,0.09253409504890442,1.5761654376983643,0.5585528612136841,0.0,True,2.0
69,1,track,,0.0,75.6689453125,50.35160827636719,0.5029678344726562,3.6957969665527344,0.10331322997808456,0.3686440587043762,0.022364314645528793,0.10368317365646362,0.38685300946235657,0.022368043661117554,0.0,True,0.0
69,2,track,,1.0,11.310503005981445,33.48257827758789,3.6370511054992676,-2.4623870849609375,0.867975652217865,0.5093085169792175,0.2800945043563843,1.3248121738433838,0.561795711517334,0.2877846360206604,0.0,True,1.0
70,0,track,,2.0,16.96631622314453,51.47132873535156,-2.2132091522216797,4.778053283691406,0.2229565978050232,0.8928254246711731,0.5530089139938354,0.2267652153968811,1.4356833696365356,0.6227055191993713,0.0,True,2.0
70,1,track,,0.0,75.6071548461914,53.01244354248047,-0.06179046630859375,2.6608352661132812,-0.17067861557006836,0.15751595795154572,-0.048019472509622574,-0.17236554622650146,0.1588384211063385,-0.048056431114673615,0.0,True,0.0
70,2,track,,1.0,15.35293197631836,31.7313232421875,4.042428970336914,-1.7512550354003906,0.8452118039131165,0.5730070471763611,0.2924872636795044,1.2391458749771118,0.6519883871078491,0.3012840747833252,0.0,True,1.0
71,0,track,,2.0,15.543643951416016,56.008209228515625,-1.4226722717285156,4.5368804931640625,0.29370445013046265,0.8648487329483032,0.595065712928772,0.3026156723499298,1.3122704029083252,0.6854727864265442,0.0,True,2.0
71,1,track,,0.0,75.13735961914062,55.10219192504883,-0.46979522705078125,2.0897483825683594,-0.30276668071746826,0.07395651191473007,-0.016009371727705002,-0.3125627338886261,0.07409179210662842,-0.016010738909244537,0.0,True,0.0
71,2,track,,1.0,19.626489639282227,30.673904418945312,4.273557662963867,-1.0574188232421875,0.8228127956390381,0.5767742395401001,0.3205519914627075,1.1654646396636963,0.6576154232025146,0.33226221799850464,0.0,True,1.0
72,0,track,,2.0,14.71633243560791,60.37690734863281,-0.8273115158081055,4.3686981201171875,0.3193458020687103,0.8184607028961182,0.6511342525482178,0.33091849088668823,1.1521368026733398,0.7772652506828308,0.0,True,2.0
72,1,track,,0.0,74.4020004272461,56.819671630859375,-0.7353591918945312,1.7174797058105469,-0.359936386346817,0.06756804138422012,-0.0035806740634143353,-0.3768128454685211,0.06767114996910095,-0.0035806894302368164,0.0,True,0.0
72,2,track,,1.0,24.002599716186523,30.187397003173828,4.376110076904297,-0.4865074157714844,0.7768117189407349,0.4565845727920532,0.3603169918060303,1.0372800827026367,0.492987722158432,0.37725016474723816,0.0,True,1.0
73,0,track,,2.0,14.277588844299316,64.72369384765625,-0.43874359130859375,4.3467864990234375,0.2380952388048172,0.7583576440811157,0.7277607321739197,0.24275390803813934,0.9923382997512817,0.9239500164985657,0.0,True,2.0
73,1,track,,0.0,73.43790435791016,58.361331939697266,-0.9640960693359375,1.5416603088378906,-0.42704281210899353,0.10282264649868011,-0.030243048444390297,-0.45627427101135254,0.10318732261657715,-0.030252274125814438,0.0,True,0.0
73,2,track,,1.0,28.227245330810547,30.094127655029297,4.224645614624023,-0.09326934814453125,0.7451614141464233,0.3089580833911896,0.34114816784858704,0.9619860053062439,0.3193931579589844,0.35539138317108154,0.0,True,1.0
74,0,track,,2.0,14.312959671020508,67.95021057128906,0.035370826721191406,3.2265167236328125,0.4369826316833496,0.7243311405181885,0.720910370349884,0.46849513053894043,0.9166970252990723,0.9095378518104553,0.0,True,2.0
74,1,track,,0.0,72.28717803955078,59.762874603271484,-1.150726318359375,1.4015426635742188,-0.532787024974823,0.14145945012569427,-0.032843418419361115,-0.5940288305282593,0.14241451025009155,-0.032855235040187836,0.0,True,0.0
74,2,track,,1.0,32.43766784667969,30.23491859436035,4.210422515869141,0.1407909393310547,0.7349913120269775,0.2184516042470932,0.34414494037628174,0.9394975304603577,0.22202953696250916,0.35878682136535645,0.0,True,1.0
75,0,track,,2.0,14.739991188049316,71.17725372314453,0.4270315170288086,3.2270431518554688,0.5561045408248901,0.6448559165000916,0.7360936403274536,0.6271759867668152,0.7664422988891602,0.9418992400169373,0.0,True,2.0
75,1,track,,0.0,70.9091796875,61.09718704223633,-1.3779983520507812,1.3343124389648438,-0.6351412534713745,0.1448419690132141,0.023008735850453377,-0.7499871253967285,0.14586779475212097,0.02301279827952385,0.0,True,0.0
75,2,track,,1.0,36.675987243652344,30.4848690032959,4.238319396972656,0.24995040893554688,0.7362463474273682,0.13034869730472565,0.3399173617362976,0.9422325491905212,0.1310945451259613,0.35399913787841797,0.0,True,1.0
76,0,track,,2.0,15.58189582824707,74.32274627685547,0.8419046401977539,3.1454925537109375,0.6389228701591492,0.5143014192581177,0.7366474866867065,0.7563514709472656,0.5685607194900513,0.9431092143058777,0.0,True,2.0
76,1,track,,0.0,69.22413635253906,62.42447280883789,-1.6850433349609375,1.3272857666015625,-0.7190297842025757,0.1340322494506836,0.08687237650156021,-0.9056333899497986,0.1348436176776886,0.08709190785884857,0.0,True,0.0
76,2,track,,1.0,40.96627426147461,30.666181564331055,4.290287017822266,0.18131256103515625,0.7288030385971069,-0.02462449111044407,0.32279714941978455,0.926169753074646,-0.024629469960927963,0.3347665071487427,0.0,True,1.0
77,0,track,,2.0,16.914560317993164,77.28913116455078,1.3326644897460938,2.9663848876953125,0.7201898097991943,0.2480827420949936,0.7343956828117371,0.9080392122268677,0.2533687949180603,0.9382033348083496,0.0,True,2.0
77,1,track,,0.0,67.18220520019531,63.77545928955078,-2.04193115234375,1.3509864807128906,-0.7585107088088989,0.1527765691280365,0.09124483913183212,-0.9926986694335938,0.15398213267326355,0.09149932861328125,0.0,True,0.0
77,2,track,,1.0,45.19560241699219,30.55204200744629,4.229328155517578,-0.11413955688476562,0.6886862516403198,-0.24944911897182465,0.26425901055336,0.8454524278640747,-0.25482529401779175,0.2706816792488098,0.0,True,1.0
78,0,track,,2.0,18.809146881103516,80.0168228149414,1.8945865631103516,2.727691650390625,0.7844592332839966,-0.02240002527832985,0.7095322608947754,1.0568602085113525,-0.022403772920370102,0.8862411975860596,0.0,True,2.0
78,1,track,,0.0,64.79568481445312,65.1686782836914,-2.3865203857421875,1.393218994140625,-0.7777704000473022,0.21539895236492157,0.11033456772565842,-1.0397021770477295,0.21882614493370056,0.1107855886220932,0.0,True,0.0
78,2,track,,1.0,49.404571533203125,30.049541473388672,4.2089691162109375,-0.5025005340576172,0.6720004081726074,-0.4118824005126953,0.2284378558397293,0.8143818378448486,-0.4378760755062103,0.23254069685935974,0.0,True,1.0
79,0,track,,2.0,21.747343063354492,82.88267517089844,2.9381961822509766,2.8658523559570312,0.8138023018836975,-0.2252071350812912,0.6879485249519348,1.138185739517212,-0.22913473844528198,0.8440505266189575,0.0,True,2.0
79,1,track,,0.0,62.08416748046875,66.64434051513672,-2.711517333984375,1.4756622314453125,-0.7877389788627625,0.2976153790950775,0.14656303822994232,-1.065445065498352,0.306901216506958,0.14762619137763977,0.0,True,0.0
79,2,track,,1.0,53.52574157714844,29.13841438293457,4.1211700439453125,-0.9111270904541016,0.6159774661064148,-0.5016130805015564,0.19700518250465393,0.7184970378875732,-0.5514593124389648,0.19961488246917725,0.0,True,1.0
80,0,track,,2.0,25.547626495361328,85.42408752441406,3.800283432006836,2.541412353515625,0.8301882743835449,-0.34309497475624084,0.6446911692619324,1.18874192237854,-0.3575962781906128,0.766160249710083,0.0,True,2.0
80,1,track,,0.0,59.092506408691406,68.21965026855469,-2.9916610717773438,1.5753097534179688,-0.7872580885887146,0.3535912334918976,0.18846240639686584,-1.0641791820526123,0.36954227089881897,0.19074246287345886,0.0,True,0.0
80,2,track,,1.0,57.39339828491211,27.871910095214844,3.867656707763672,-1.2665042877197266,0.5264950394630432,-0.5238321423530579,0.14099712669849396,0.5852835774421692,-0.5816065669059753,0.14194276928901672,0.0,True,1.0
81,0,track,,2.0,29.8240909576416,87.27426147460938,4.276464462280273,1.8501739501953125,0.8115968108177185,-0.5021629333496094,0.5591593980789185,1.1316897869110107,-0.5521942377090454,0.631609320640564,0.0,True,2.0
81,1,track,,0.0,55.85221862792969,69.91490936279297,-3.2402877807617188,1.6952590942382812,-0.7740846276283264,0.39313334226608276,0.24074459075927734,-1.0304397344589233,0.41550078988075256,0.24556437134742737,0.0,True,0.0
81,2,track,,1.0,61.03217315673828,26.299339294433594,3.638774871826172,-1.57257080078125,0.4518727958202362,-0.5012025237083435,0.10362096130847931,0.4870510399341583,-0.5509108304977417,0.10399423539638519,0.0,True,1.0
82,0,track,,2.0,33.51824951171875,88.09300231933594,3.6941585540771484,0.8187408447265625,0.689003050327301,-0.738099217414856,0.42960506677627563,0.846055269241333,-0.9462907314300537,0.45941221714019775,0.0,True,2.0
82,1,track,,0.0,52.37245178222656,71.74889373779297,-3.479766845703125,1.833984375,-0.7445226907730103,0.40560638904571533,0.31082987785339355,-0.9605513215065002,0.4303411543369293,0.32146382331848145,0.0,True,0.0
82,2,track,,1.0,64.42363739013672,24.481523513793945,3.3914642333984375,-1.8178157806396484,0.37530651688575745,-0.45838338136672974,0.06872405111789703,0.39458543062210083,-0.49526265263557434,0.06883255392313004,0.0,True,1.0
83,0,track,,2.0,37.80805206298828,88.2171630859375,4.289802551269531,0.1241607666015625,0.5513504147529602,-0.8583234548568726,0.3788076937198639,0.6203193664550781,-1.286941647529602,0.3986668884754181,0.0,True,2.0
83,1,track,,0.0,48.616302490234375,73.77328491210938,-3.7561492919921875,2.0243911743164062,-0.6824193000793457,0.40590745210647583,0.4205870032310486,-0.8336281776428223,0.4307015538215637,0.4484049379825592,0.0,True,0.0
83,2,track,,1.0,67.33426666259766,22.5733585357666,2.9106292724609375,-1.9081649780273438,0.25158077478408813,-0.38627639412879944,0.025823036208748817,0.2570996880531311,-0.4074159562587738,0.025828778743743896,0.0,True,1.0
